date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2023-09-20,6.64,3.36,443,"1993-09-13 2022-09-27",85.79,10.35,443,"1993-09-13 2022-09-27",17.32,5.9,450,"1993-09-13 2022-09-27",22.95,8.03,450,"1993-09-13 2022-09-27",1.66,3.62,443,"1993-09-13 2022-09-27",44.46,15.98,443,"1993-09-13 2022-09-27",5.49,3.47,450,"1993-09-13 2022-09-27",2.89,3.53,450,"1993-09-13 2022-09-27",0.95,2.99,449,"1993-09-13 2022-09-27",,,,,,,,,,,,,,,,
2023-09-19,6.82,3.34,443,"1993-09-12 2022-09-26",86.09,10.32,443,"1993-09-12 2022-09-26",17.38,5.92,450,"1993-09-12 2022-09-26",22.86,8.02,450,"1993-09-12 2022-09-26",1.87,3.5,443,"1993-09-12 2022-09-26",44.9,16.06,443,"1993-09-12 2022-09-26",5.6,3.47,450,"1993-09-12 2022-09-26",3.01,3.63,450,"1993-09-12 2022-09-26",1.04,3.07,449,"1993-09-12 2022-09-26",,,,,,,,,,,,,,,,
2023-09-18,6.96,3.39,442,"1993-09-11 2022-09-25",86.35,10.11,442,"1993-09-11 2022-09-25",17.52,5.98,450,"1993-09-11 2022-09-25",22.7,7.85,450,"1993-09-11 2022-09-25",2.07,3.52,442,"1993-09-11 2022-09-25",45.13,16.23,442,"1993-09-11 2022-09-25",5.66,3.45,450,"1993-09-11 2022-09-25",3.12,3.74,450,"1993-09-11 2022-09-25",1.05,3.08,449,"1993-09-11 2022-09-25",,,,,,,,,,,,,,,,
2023-09-17,7.16,3.41,442,"1993-09-10 2022-09-24",86.83,9.95,442,"1993-09-10 2022-09-24",17.49,5.99,450,"1993-09-10 2022-09-24",22.67,7.84,450,"1993-09-10 2022-09-24",2.25,3.55,442,"1993-09-10 2022-09-24",45.74,16.29,442,"1993-09-10 2022-09-24",5.79,3.46,450,"1993-09-10 2022-09-24",3.17,3.8,450,"1993-09-10 2022-09-24",1.12,3.12,449,"1993-09-10 2022-09-24",,,,,,,,,,,,,,,,
2023-09-16,7.34,3.43,443,"1993-09-09 2022-09-23",87.16,9.71,443,"1993-09-09 2022-09-23",17.44,6.06,450,"1993-09-09 2022-09-23",22.56,7.78,450,"1993-09-09 2022-09-23",2.52,3.54,443,"1993-09-09 2022-09-23",46.65,16.6,443,"1993-09-09 2022-09-23",5.96,3.45,450,"1993-09-09 2022-09-23",3.31,3.82,450,"1993-09-09 2022-09-23",1.17,3.16,450,"1993-09-09 2022-09-23",,,,,,,,,,,,,,,,
2023-09-15,7.55,3.42,444,"1993-09-08 2022-09-22",87.42,9.83,444,"1993-09-08 2022-09-22",17.52,6.03,450,"1993-09-08 2022-09-22",22.65,7.64,450,"1993-09-08 2022-09-22",2.75,3.53,444,"1993-09-08 2022-09-22",47.11,16.93,444,"1993-09-08 2022-09-22",6.15,3.45,450,"1993-09-08 2022-09-22",3.3,3.8,450,"1993-09-08 2022-09-22",1.24,3.2,449,"1993-09-08 2022-09-22",,,,,,,,,,,,,,,,
2023-09-14,7.76,3.38,445,"1993-09-07 2022-09-21",87.49,9.77,445,"1993-09-07 2022-09-21",17.72,5.95,450,"1993-09-07 2022-09-21",22.56,7.7,450,"1993-09-07 2022-09-21",2.94,3.5,445,"1993-09-07 2022-09-21",47.08,16.93,445,"1993-09-07 2022-09-21",6.29,3.42,450,"1993-09-07 2022-09-21",3.26,3.74,450,"1993-09-07 2022-09-21",1.2,3.14,448,"1993-09-07 2022-09-21",,,,,,,,,,,,,,,,
2023-09-13,7.99,3.28,445,"1993-09-06 2022-09-20",87.44,10.03,445,"1993-09-06 2022-09-20",17.91,5.86,450,"1993-09-06 2022-09-20",22.61,7.81,450,"1993-09-06 2022-09-20",3.13,3.49,445,"1993-09-06 2022-09-20",47.02,16.78,445,"1993-09-06 2022-09-20",6.56,3.39,450,"1993-09-06 2022-09-20",3.28,3.74,450,"1993-09-06 2022-09-20",1.2,3.24,448,"1993-09-06 2022-09-20",,,,,,,,,,,,,,,,
2023-09-12,8.21,3.19,446,"1993-09-05 2022-09-19",87.36,10.23,446,"1993-09-05 2022-09-19",18.21,5.84,450,"1993-09-05 2022-09-19",22.46,7.64,450,"1993-09-05 2022-09-19",3.38,3.42,446,"1993-09-05 2022-09-19",46.96,16.8,446,"1993-09-05 2022-09-19",6.77,3.35,450,"1993-09-05 2022-09-19",3.22,3.67,450,"1993-09-05 2022-09-19",1.2,3.26,448,"1993-09-05 2022-09-19",,,,,,,,,,,,,,,,
2023-09-11,8.42,3.2,446,"1993-09-04 2022-09-18",87.36,10.14,446,"1993-09-04 2022-09-18",18.48,5.82,450,"1993-09-04 2022-09-18",22.44,7.69,450,"1993-09-04 2022-09-18",3.62,3.41,446,"1993-09-04 2022-09-18",46.67,16.61,446,"1993-09-04 2022-09-18",7.03,3.31,450,"1993-09-04 2022-09-18",3.16,3.7,450,"1993-09-04 2022-09-18",1.22,3.8,447,"1993-09-05 2022-09-18",,,,,,,,,,,,,,,,
2023-09-10,8.64,3.11,446,"1993-09-03 2022-09-17",87.22,10.3,446,"1993-09-03 2022-09-17",18.77,5.86,450,"1993-09-03 2022-09-17",22.48,7.63,450,"1993-09-03 2022-09-17",3.88,3.33,446,"1993-09-03 2022-09-17",46.63,16.63,446,"1993-09-03 2022-09-17",7.29,3.29,450,"1993-09-03 2022-09-17",3.2,3.74,450,"1993-09-03 2022-09-17",1.2,3.79,447,"1993-09-03 2022-09-17",,,,,,,,,,,,,,,,
2023-09-09,8.88,2.95,447,"1993-09-02 2022-09-16",87.09,10.38,447,"1993-09-02 2022-09-16",19.09,5.8,450,"1993-09-02 2022-09-16",22.53,7.64,450,"1993-09-02 2022-09-16",4.09,3.21,447,"1993-09-02 2022-09-16",46.45,16.66,447,"1993-09-02 2022-09-16",7.54,3.21,450,"1993-09-02 2022-09-16",3.22,3.78,450,"1993-09-02 2022-09-16",1.25,3.92,447,"1993-09-02 2022-09-16",,,,,,,,,,,,,,,,
2023-09-08,9.05,2.84,448,"1993-09-01 2022-09-15",87.04,10.56,448,"1993-09-01 2022-09-15",19.19,5.55,450,"1993-09-01 2022-09-15",22.69,7.71,450,"1993-09-01 2022-09-15",4.22,3.13,448,"1993-09-01 2022-09-15",46.4,16.55,448,"1993-09-01 2022-09-15",7.76,3.14,450,"1993-09-01 2022-09-15",3.33,3.85,450,"1993-09-01 2022-09-15",1.27,3.79,446,"1993-09-01 2022-09-15",,,,,,,,,,,,,,,,
2023-09-07,9.18,2.87,448,"1993-08-31 2022-09-14",87.04,10.48,448,"1993-08-31 2022-09-14",19.35,5.37,450,"1993-08-31 2022-09-14",22.77,7.65,450,"1993-08-31 2022-09-14",4.37,3.13,448,"1993-08-31 2022-09-14",46.15,16.32,448,"1993-08-31 2022-09-14",7.94,3.15,450,"1993-08-31 2022-09-14",3.35,3.76,450,"1993-08-31 2022-09-14",1.21,3.7,446,"1993-08-31 2022-09-14",,,,,,,,,,,,,,,,
2023-09-06,9.39,2.86,448,"1993-08-30 2022-09-13",87.25,10.22,448,"1993-08-30 2022-09-13",19.53,5.33,450,"1993-08-30 2022-09-13",22.94,7.67,450,"1993-08-30 2022-09-13",4.53,3.12,448,"1993-08-30 2022-09-13",46.18,16.38,448,"1993-08-30 2022-09-13",8.17,3.16,450,"1993-08-30 2022-09-13",3.43,3.76,450,"1993-08-30 2022-09-13",1.21,3.57,446,"1993-08-30 2022-09-13",,,,,,,,,,,,,,,,
2023-09-05,9.67,2.83,448,"1993-08-29 2022-09-12",87.29,10.2,448,"1993-08-29 2022-09-12",19.82,5.31,450,"1993-08-29 2022-09-12",23.18,7.7,450,"1993-08-29 2022-09-12",4.8,3.08,448,"1993-08-29 2022-09-12",46.15,16.31,448,"1993-08-29 2022-09-12",8.44,3.13,450,"1993-08-29 2022-09-12",3.42,3.76,450,"1993-08-29 2022-09-12",1.31,3.97,446,"1993-08-29 2022-09-12",,,,,,,,,,,,,,,,
2023-09-04,9.87,2.84,448,"1993-08-28 2022-09-11",87.37,10,448,"1993-08-28 2022-09-11",20.17,5.26,450,"1993-08-28 2022-09-11",23.21,7.67,450,"1993-08-28 2022-09-11",5.03,3.03,448,"1993-08-28 2022-09-11",45.72,16.1,448,"1993-08-28 2022-09-11",8.7,3.07,450,"1993-08-28 2022-09-11",3.28,3.69,450,"1993-08-28 2022-09-11",1.26,3.93,446,"1993-08-28 2022-09-11",,,,,,,,,,,,,,,,
2023-09-03,10.05,2.84,449,"1993-08-27 2022-09-10",87.48,9.91,449,"1993-08-27 2022-09-10",20.37,5.22,450,"1993-08-27 2022-09-10",22.99,7.63,450,"1993-08-27 2022-09-10",5.22,3.06,449,"1993-08-27 2022-09-10",45.66,15.82,449,"1993-08-27 2022-09-10",8.9,3.05,450,"1993-08-27 2022-09-10",3.12,3.62,450,"1993-08-27 2022-09-10",1.27,4.03,445,"1993-08-28 2022-09-10",,,,,,,,,,,,,,,,
2023-09-02,10.21,2.84,449,"1993-08-26 2022-09-09",87.36,9.88,449,"1993-08-26 2022-09-09",20.63,5.09,450,"1993-08-26 2022-09-09",22.92,7.73,450,"1993-08-26 2022-09-09",5.4,3.05,449,"1993-08-26 2022-09-09",45.43,15.47,449,"1993-08-26 2022-09-09",9.06,3.02,450,"1993-08-26 2022-09-09",3.04,3.56,450,"1993-08-26 2022-09-09",1.24,4.03,445,"1993-08-26 2022-09-09",,,,,,,,,,,,,,,,
2023-09-01,10.33,2.78,449,"1993-08-25 2022-09-08",87.08,10.03,449,"1993-08-25 2022-09-08",20.88,4.92,450,"1993-08-25 2022-09-08",22.96,7.76,450,"1993-08-25 2022-09-08",5.5,3.01,449,"1993-08-25 2022-09-08",44.95,14.98,449,"1993-08-25 2022-09-08",9.18,3,450,"1993-08-25 2022-09-08",2.9,3.47,450,"1993-08-25 2022-09-08",1.19,3.99,445,"1993-08-25 2022-09-08",,,,,,,,,,,,,,,,
2023-08-31,10.46,2.77,449,"1993-08-24 2022-09-07",87.13,9.91,449,"1993-08-24 2022-09-07",21.07,4.85,450,"1993-08-24 2022-09-07",22.84,7.73,450,"1993-08-24 2022-09-07",5.61,3,449,"1993-08-24 2022-09-07",44.53,14.5,449,"1993-08-24 2022-09-07",9.34,2.91,450,"1993-08-24 2022-09-07",2.92,3.48,450,"1993-08-24 2022-09-07",1.21,4.11,446,"1993-08-24 2022-09-07",,,,,,,,,,,,,,,,
2023-08-30,10.62,2.78,449,"1993-08-23 2022-09-06",87.16,9.82,449,"1993-08-23 2022-09-06",21.13,4.86,450,"1993-08-23 2022-09-06",22.97,7.75,450,"1993-08-23 2022-09-06",5.79,3.01,449,"1993-08-23 2022-09-06",44.79,14.68,449,"1993-08-23 2022-09-06",9.51,2.85,450,"1993-08-23 2022-09-06",2.89,3.49,450,"1993-08-23 2022-09-06",1.31,4.23,447,"1993-08-23 2022-09-06",,,,,,,,,,,,,,,,
2023-08-29,10.79,2.76,450,"1993-08-22 2022-09-05",87.24,9.52,450,"1993-08-22 2022-09-05",21.29,4.82,450,"1993-08-22 2022-09-05",22.98,7.69,450,"1993-08-22 2022-09-05",5.99,2.9,450,"1993-08-22 2022-09-05",44.84,14.73,450,"1993-08-22 2022-09-05",9.7,2.81,450,"1993-08-22 2022-09-05",2.86,3.48,450,"1993-08-22 2022-09-05",1.36,4.23,447,"1993-08-22 2022-09-05",,,,,,,,,,,,,,,,
2023-08-28,11,2.77,450,"1993-08-21 2022-09-04",87.18,9.39,450,"1993-08-21 2022-09-04",21.47,4.81,450,"1993-08-21 2022-09-04",23.2,7.85,450,"1993-08-21 2022-09-04",6.17,2.91,450,"1993-08-21 2022-09-04",44.98,14.67,450,"1993-08-21 2022-09-04",9.92,2.8,450,"1993-08-21 2022-09-04",2.88,3.49,450,"1993-08-21 2022-09-04",1.38,4.24,446,"1993-08-22 2022-09-04",,,,,,,,,,,,,,,,
2023-08-27,11.13,2.74,450,"1993-08-20 2022-09-03",87.05,9.45,450,"1993-08-20 2022-09-03",21.72,4.68,450,"1993-08-20 2022-09-03",23.1,7.72,450,"1993-08-20 2022-09-03",6.27,2.94,450,"1993-08-20 2022-09-03",44.59,14.42,450,"1993-08-20 2022-09-03",10.09,2.79,450,"1993-08-20 2022-09-03",2.87,3.43,450,"1993-08-20 2022-09-03",1.3,3.7,447,"1993-08-20 2022-09-03",,,,,,,,,,,,,,,,
2023-08-26,11.26,2.72,450,"1993-08-19 2022-09-02",87.12,9.35,450,"1993-08-19 2022-09-02",21.84,4.53,450,"1993-08-19 2022-09-02",22.98,7.64,450,"1993-08-19 2022-09-02",6.4,2.93,450,"1993-08-19 2022-09-02",44.42,14.02,450,"1993-08-19 2022-09-02",10.24,2.79,450,"1993-08-19 2022-09-02",2.79,3.37,450,"1993-08-19 2022-09-02",1.3,3.72,447,"1993-08-19 2022-09-02",,,,,,,,,,,,,,,,
2023-08-25,11.4,2.74,450,"1993-08-18 2022-09-01",87.12,9.27,450,"1993-08-18 2022-09-01",21.98,4.57,450,"1993-08-18 2022-09-01",23.03,7.81,450,"1993-08-18 2022-09-01",6.56,2.94,450,"1993-08-18 2022-09-01",44.44,13.83,450,"1993-08-18 2022-09-01",10.36,2.81,450,"1993-08-18 2022-09-01",2.77,3.3,450,"1993-08-18 2022-09-01",1.22,3.56,447,"1993-08-18 2022-09-01",,,,,,,,,,,,,,,,
2023-08-24,11.53,2.71,449,"1993-08-17 2022-08-31",87.21,9.04,449,"1993-08-17 2022-08-31",22.22,4.57,450,"1993-08-17 2022-08-31",22.88,7.78,450,"1993-08-17 2022-08-31",6.74,2.89,449,"1993-08-17 2022-08-31",44.21,13.56,449,"1993-08-17 2022-08-31",10.49,2.81,450,"1993-08-17 2022-08-31",2.66,3.18,450,"1993-08-17 2022-08-31",1.29,4.59,448,"1993-08-17 2022-08-31",,,,,,,,,,,,,,,,
2023-08-23,11.7,2.65,449,"1993-08-16 2022-08-30",87.15,8.99,449,"1993-08-16 2022-08-30",22.34,4.55,450,"1993-08-16 2022-08-30",22.78,7.72,450,"1993-08-16 2022-08-30",6.94,2.88,449,"1993-08-16 2022-08-30",44.44,13.5,449,"1993-08-16 2022-08-30",10.66,2.82,450,"1993-08-16 2022-08-30",2.54,3.09,450,"1993-08-16 2022-08-30",1.26,4.53,448,"1993-08-16 2022-08-30",,,,,,,,,,,,,,,,
2023-08-22,11.8,2.62,448,"1993-08-15 2022-08-29",87.18,9,448,"1993-08-15 2022-08-29",22.43,4.54,450,"1993-08-15 2022-08-29",22.68,7.59,450,"1993-08-15 2022-08-29",7.09,2.89,448,"1993-08-15 2022-08-29",44.43,13.4,448,"1993-08-15 2022-08-29",10.79,2.86,450,"1993-08-15 2022-08-29",2.51,3.11,450,"1993-08-15 2022-08-29",1.31,4.66,448,"1993-08-15 2022-08-29",,,,,,,,,,,,,,,,
2023-08-21,11.89,2.62,447,"1993-08-14 2022-08-28",87.14,9.03,447,"1993-08-14 2022-08-28",22.56,4.52,450,"1993-08-14 2022-08-28",22.78,7.91,450,"1993-08-14 2022-08-28",7.2,2.89,447,"1993-08-14 2022-08-28",44.45,13.33,447,"1993-08-14 2022-08-28",10.92,2.85,450,"1993-08-14 2022-08-28",2.59,3.12,450,"1993-08-14 2022-08-28",1.22,4.34,448,"1993-08-14 2022-08-28",,,,,,,,,,,,,,,,
2023-08-20,12.03,2.64,447,"1993-08-13 2022-08-27",87.1,9.07,447,"1993-08-13 2022-08-27",22.64,4.5,450,"1993-08-13 2022-08-27",22.74,7.82,450,"1993-08-13 2022-08-27",7.38,2.94,447,"1993-08-13 2022-08-27",44.9,13.53,447,"1993-08-13 2022-08-27",11.06,2.9,450,"1993-08-13 2022-08-27",2.66,3.21,450,"1993-08-13 2022-08-27",1.24,4.35,448,"1993-08-13 2022-08-27",,,,,,,,,,,,,,,,
2023-08-19,12.1,2.64,446,"1993-08-12 2022-08-26",87.14,9.13,446,"1993-08-12 2022-08-26",22.68,4.49,450,"1993-08-12 2022-08-26",22.82,7.77,450,"1993-08-12 2022-08-26",7.46,2.97,446,"1993-08-12 2022-08-26",45.11,13.76,446,"1993-08-12 2022-08-26",11.17,2.88,450,"1993-08-12 2022-08-26",2.75,3.23,450,"1993-08-12 2022-08-26",1.33,4.36,449,"1993-08-12 2022-08-26",,,,,,,,,,,,,,,,
2023-08-18,12.17,2.64,446,"1993-08-11 2022-08-25",87.26,9.19,446,"1993-08-11 2022-08-25",22.66,4.52,450,"1993-08-11 2022-08-25",22.8,7.63,450,"1993-08-11 2022-08-25",7.55,2.98,446,"1993-08-11 2022-08-25",45.47,14.15,446,"1993-08-11 2022-08-25",11.27,2.9,450,"1993-08-11 2022-08-25",2.83,3.25,450,"1993-08-11 2022-08-25",1.45,4.65,449,"1993-08-11 2022-08-25",,,,,,,,,,,,,,,,
2023-08-17,12.31,2.63,446,"1993-08-10 2022-08-24",87.42,9.23,446,"1993-08-10 2022-08-24",22.68,4.57,450,"1993-08-10 2022-08-24",22.72,7.54,450,"1993-08-10 2022-08-24",7.7,2.97,446,"1993-08-10 2022-08-24",45.89,14.29,446,"1993-08-10 2022-08-24",11.41,2.85,450,"1993-08-10 2022-08-24",2.95,3.26,450,"1993-08-10 2022-08-24",1.47,4.65,449,"1993-08-10 2022-08-24",,,,,,,,,,,,,,,,
2023-08-16,12.41,2.63,445,"1993-08-09 2022-08-23",87.3,9.24,445,"1993-08-09 2022-08-23",22.8,4.6,450,"1993-08-09 2022-08-23",22.7,7.53,450,"1993-08-09 2022-08-23",7.84,2.93,445,"1993-08-09 2022-08-23",46.11,14.45,445,"1993-08-09 2022-08-23",11.55,2.84,450,"1993-08-09 2022-08-23",2.88,3.23,450,"1993-08-09 2022-08-23",1.53,4.93,449,"1993-08-09 2022-08-23",,,,,,,,,,,,,,,,
2023-08-15,12.51,2.62,445,"1993-08-08 2022-08-22",87.51,9.12,445,"1993-08-08 2022-08-22",22.89,4.57,450,"1993-08-08 2022-08-22",22.56,7.49,450,"1993-08-08 2022-08-22",7.96,2.94,445,"1993-08-08 2022-08-22",46.08,14.31,445,"1993-08-08 2022-08-22",11.67,2.81,450,"1993-08-08 2022-08-22",2.94,3.24,450,"1993-08-08 2022-08-22",1.56,5.16,448,"1993-08-09 2022-08-22",,,,,,,,,,,,,,,,
2023-08-14,12.65,2.59,445,"1993-08-07 2022-08-21",87.59,9.37,445,"1993-08-07 2022-08-21",22.95,4.54,450,"1993-08-07 2022-08-21",22.66,7.44,450,"1993-08-07 2022-08-21",8.1,2.9,445,"1993-08-07 2022-08-21",46.4,14.28,445,"1993-08-07 2022-08-21",11.79,2.82,450,"1993-08-07 2022-08-21",2.96,3.24,450,"1993-08-07 2022-08-21",1.69,5.6,448,"1993-08-07 2022-08-21",,,,,,,,,,,,,,,,
2023-08-13,12.78,2.59,445,"1993-08-06 2022-08-20",87.87,9.2,445,"1993-08-06 2022-08-20",23.05,4.51,450,"1993-08-06 2022-08-20",22.45,7.3,450,"1993-08-06 2022-08-20",8.24,2.88,445,"1993-08-06 2022-08-20",46.49,14.38,445,"1993-08-06 2022-08-20",11.91,2.81,450,"1993-08-06 2022-08-20",2.96,3.26,450,"1993-08-06 2022-08-20",1.81,5.9,449,"1993-08-06 2022-08-20",,,,,,,,,,,,,,,,
2023-08-12,12.95,2.57,445,"1993-08-05 2022-08-19",88.19,9.1,445,"1993-08-05 2022-08-19",23.13,4.57,450,"1993-08-05 2022-08-19",22.51,7.34,450,"1993-08-05 2022-08-19",8.49,2.87,445,"1993-08-05 2022-08-19",46.99,14.39,445,"1993-08-05 2022-08-19",12,2.78,450,"1993-08-05 2022-08-19",2.95,3.28,450,"1993-08-05 2022-08-19",1.85,5.9,448,"1993-08-06 2022-08-19",,,,,,,,,,,,,,,,
2023-08-11,13.08,2.59,445,"1993-08-04 2022-08-18",88.29,9.06,445,"1993-08-04 2022-08-18",23.21,4.61,450,"1993-08-04 2022-08-18",22.62,7.42,450,"1993-08-04 2022-08-18",8.66,2.85,445,"1993-08-04 2022-08-18",47.4,14.44,445,"1993-08-04 2022-08-18",12.12,2.76,450,"1993-08-04 2022-08-18",3.03,3.36,450,"1993-08-04 2022-08-18",1.94,5.91,448,"1993-08-04 2022-08-18",,,,,,,,,,,,,,,,
2023-08-10,13.19,2.59,445,"1993-08-03 2022-08-17",88.41,9.04,445,"1993-08-03 2022-08-17",23.2,4.51,450,"1993-08-03 2022-08-17",22.48,7.19,450,"1993-08-03 2022-08-17",8.81,2.86,445,"1993-08-03 2022-08-17",47.81,14.39,445,"1993-08-03 2022-08-17",12.25,2.72,450,"1993-08-03 2022-08-17",3.04,3.37,450,"1993-08-03 2022-08-17",2.02,6.1,448,"1993-08-03 2022-08-17",,,,,,,,,,,,,,,,
2023-08-09,13.3,2.63,446,"1993-08-02 2022-08-16",88.43,9.06,446,"1993-08-02 2022-08-16",23.25,4.45,450,"1993-08-02 2022-08-16",22.5,7.13,450,"1993-08-02 2022-08-16",8.92,2.87,446,"1993-08-02 2022-08-16",48.06,14.18,446,"1993-08-02 2022-08-16",12.33,2.71,450,"1993-08-02 2022-08-16",3.05,3.37,450,"1993-08-02 2022-08-16",1.88,5.36,447,"1993-08-03 2022-08-16",,,,,,,,,,,,,,,,
2023-08-08,13.38,2.63,446,"1993-08-01 2022-08-15",88.44,9.13,446,"1993-08-01 2022-08-15",23.38,4.38,450,"1993-08-01 2022-08-15",22.92,7.39,450,"1993-08-01 2022-08-15",8.93,2.9,446,"1993-08-01 2022-08-15",47.76,14.01,446,"1993-08-01 2022-08-15",12.43,2.66,450,"1993-08-01 2022-08-15",3.17,3.43,450,"1993-08-01 2022-08-15",2.05,5.71,447,"1993-08-01 2022-08-15",,,,,,,,,,,,,,,,
2023-08-07,13.44,2.63,447,"1993-07-31 2022-08-14",88.22,9.29,447,"1993-07-31 2022-08-14",23.45,4.34,450,"1993-07-31 2022-08-14",23.08,7.52,450,"1993-07-31 2022-08-14",8.99,2.87,447,"1993-07-31 2022-08-14",47.72,13.71,447,"1993-07-31 2022-08-14",12.51,2.66,450,"1993-07-31 2022-08-14",3.23,3.51,450,"1993-07-31 2022-08-14",2.02,5.64,446,"1993-08-01 2022-08-14",,,,,,,,,,,,,,,,
2023-08-06,13.53,2.68,447,"1993-07-30 2022-08-13",88.21,9.23,447,"1993-07-30 2022-08-13",23.49,4.33,450,"1993-07-30 2022-08-13",23.17,7.39,450,"1993-07-30 2022-08-13",9.04,2.91,447,"1993-07-30 2022-08-13",47.76,13.57,447,"1993-07-30 2022-08-13",12.6,2.69,450,"1993-07-30 2022-08-13",3.24,3.65,450,"1993-07-30 2022-08-13",2.11,5.72,446,"1993-07-30 2022-08-13",,,,,,,,,,,,,,,,
2023-08-05,13.6,2.7,447,"1993-07-29 2022-08-12",88.24,9.37,447,"1993-07-29 2022-08-12",23.56,4.37,450,"1993-07-29 2022-08-12",23.15,7.53,450,"1993-07-29 2022-08-12",9.09,2.96,447,"1993-07-29 2022-08-12",47.6,13.66,447,"1993-07-29 2022-08-12",12.66,2.66,450,"1993-07-29 2022-08-12",3.23,3.6,450,"1993-07-29 2022-08-12",2.22,6,446,"1993-07-29 2022-08-12",,,,,,,,,,,,,,,,
2023-08-04,13.71,2.71,448,"1993-07-28 2022-08-11",88.06,9.4,448,"1993-07-28 2022-08-11",23.7,4.32,450,"1993-07-28 2022-08-11",23.19,7.5,450,"1993-07-28 2022-08-11",9.19,2.94,448,"1993-07-28 2022-08-11",47.44,13.46,448,"1993-07-28 2022-08-11",12.77,2.66,450,"1993-07-28 2022-08-11",3.1,3.55,450,"1993-07-28 2022-08-11",2.12,5.94,446,"1993-07-28 2022-08-11",,,,,,,,,,,,,,,,
2023-08-03,13.82,2.7,448,"1993-07-27 2022-08-10",88.04,9.42,448,"1993-07-27 2022-08-10",23.89,4.28,450,"1993-07-27 2022-08-10",23.32,7.57,450,"1993-07-27 2022-08-10",9.25,2.92,448,"1993-07-27 2022-08-10",47.04,13.13,448,"1993-07-27 2022-08-10",12.84,2.62,450,"1993-07-27 2022-08-10",3.02,3.56,450,"1993-07-27 2022-08-10",2.1,5.87,446,"1993-07-27 2022-08-10",,,,,,,,,,,,,,,,
2023-08-02,13.92,2.65,448,"1993-07-26 2022-08-09",88.2,9.32,448,"1993-07-26 2022-08-09",23.98,4.2,450,"1993-07-26 2022-08-09",23.43,7.73,450,"1993-07-26 2022-08-09",9.32,2.87,448,"1993-07-26 2022-08-09",46.93,13.04,448,"1993-07-26 2022-08-09",12.92,2.59,450,"1993-07-26 2022-08-09",2.94,3.56,450,"1993-07-26 2022-08-09",2.21,5.95,446,"1993-07-26 2022-08-09",,,,,,,,,,,,,,,,
2023-08-01,13.96,2.63,449,"1993-07-25 2022-08-08",88.2,9.34,449,"1993-07-25 2022-08-08",23.99,4.15,450,"1993-07-25 2022-08-08",23.51,7.75,450,"1993-07-25 2022-08-08",9.35,2.88,449,"1993-07-25 2022-08-08",47.01,13.09,449,"1993-07-25 2022-08-08",12.97,2.59,450,"1993-07-25 2022-08-08",2.94,3.58,450,"1993-07-25 2022-08-08",2.34,6.5,445,"1993-07-25 2022-08-08",,,,,,,,,,,,,,,,
2023-07-31,14,2.65,449,"1993-07-24 2022-08-07",88.07,9.45,449,"1993-07-24 2022-08-07",24.04,4.12,450,"1993-07-24 2022-08-07",23.57,7.66,450,"1993-07-24 2022-08-07",9.34,2.88,449,"1993-07-24 2022-08-07",46.93,13.16,449,"1993-07-24 2022-08-07",13.03,2.59,450,"1993-07-24 2022-08-07",2.93,3.56,450,"1993-07-24 2022-08-07",2.36,6.42,446,"1993-07-24 2022-08-07",,,,,,,,,,,,,,,,
2023-07-30,14.02,2.69,449,"1993-07-23 2022-08-06",87.92,9.41,449,"1993-07-23 2022-08-06",24.14,4.09,450,"1993-07-23 2022-08-06",23.68,7.79,450,"1993-07-23 2022-08-06",9.35,2.9,449,"1993-07-23 2022-08-06",46.68,12.89,449,"1993-07-23 2022-08-06",13.07,2.59,450,"1993-07-23 2022-08-06",2.91,3.56,450,"1993-07-23 2022-08-06",2.3,6.11,445,"1993-07-23 2022-08-06",,,,,,,,,,,,,,,,
2023-07-29,14.01,2.68,449,"1993-07-22 2022-08-05",87.84,9.41,449,"1993-07-22 2022-08-05",24.17,4.11,450,"1993-07-22 2022-08-05",23.75,7.78,450,"1993-07-22 2022-08-05",9.35,2.89,449,"1993-07-22 2022-08-05",46.47,12.65,449,"1993-07-22 2022-08-05",13.08,2.58,450,"1993-07-22 2022-08-05",2.92,3.53,450,"1993-07-22 2022-08-05",2.29,6.05,445,"1993-07-22 2022-08-05",,,,,,,,,,,,,,,,
